url,Playername link,Playername link_link,Updatestatus value,Mainposition image,Mainposition image_alt,Pt number 1,Overalldiff number,Playerbasedatainner link,Playerbasedatainner link_link,Playerbasedatainner image,Playerbasedatainner image_alt,Playerbasedatainner value,Image,Image_alt,Image_link,Pt number 2,Myclub link,Myclub link_link,Pt number 3,Ml link,Ml link_link,Pt number 4,Mainplaystyle value,Link,Link_link,,
http://we2016.kouryakuki.net/players/index/page:33,デルフ,http://we2016.kouryakuki.net/players/detail/1633/,【1.0変更】,http://we2016.kouryakuki.net/img/positions/show/7.png,CMF,80,,マン ブルー,http://we2016.kouryakuki.net/teams/detail/3/,http://we2016.kouryakuki.net/img/countries/8.gif,国旗8,イングランド代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/1633/point/?tmp=1477482984.7721&tmp=1477482986906; http://we2016.kouryakuki.net/ml/comment/1633/0/?tmp=1477482986909; http://we2016.kouryakuki.net/ml/comment/1633/1/?tmp=1477482986911,80; 50; 71; 69,myClub評価,http://we2016.kouryakuki.net/ml/player/1633/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/1633/1/,69,ボックストゥボックス,詳細,http://we2016.kouryakuki.net/players/detail/1633/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,コルニェ,http://we2016.kouryakuki.net/players/detail/1659/,,http://we2016.kouryakuki.net/img/positions/show/7.png,CMF,80,,ASサンテティエンヌ,http://we2016.kouryakuki.net/teams/detail/22/,http://we2016.kouryakuki.net/img/countries/10.gif,国旗10,フランス,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/1659/point/?tmp=1477482984.7733&tmp=1477482986913; http://we2016.kouryakuki.net/ml/comment/1659/0/?tmp=1477482986915; http://we2016.kouryakuki.net/ml/comment/1659/1/?tmp=1477482986918,80; 50; 61; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/1659/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/1659/1/,58,2列目からの飛び出し,詳細,http://we2016.kouryakuki.net/players/detail/1659/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,ディオゴ クーニャ,http://we2016.kouryakuki.net/players/detail/1660/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,80,,,,http://we2016.kouryakuki.net/img/countries/22.gif,国旗22,ポルトガル,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/1660/point/?tmp=1477482984.7746&tmp=1477482986920; http://we2016.kouryakuki.net/ml/comment/1660/0/?tmp=1477482986922; http://we2016.kouryakuki.net/ml/comment/1660/1/?tmp=1477482986925,80; 50; 60; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/1660/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/1660/1/,58,-,詳細,http://we2016.kouryakuki.net/players/detail/1660/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,ジョー アレン,http://we2016.kouryakuki.net/players/detail/1661/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/7.png,CMF,80,,マージーサイド レッド,http://we2016.kouryakuki.net/teams/detail/5/,http://we2016.kouryakuki.net/img/countries/34.gif,国旗34,ウェールズ代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/1661/point/?tmp=1477482984.7758&tmp=1477482986927; http://we2016.kouryakuki.net/ml/comment/1661/0/?tmp=1477482986930; http://we2016.kouryakuki.net/ml/comment/1661/1/?tmp=1477482986932,80; 50; 64; 62,myClub評価,http://we2016.kouryakuki.net/ml/player/1661/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/1661/1/,62,ナンバー10,詳細,http://we2016.kouryakuki.net/players/detail/1661/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,ファン ライン,http://we2016.kouryakuki.net/players/detail/1902/,,http://we2016.kouryakuki.net/img/positions/show/13.png,RSB,80,,アヤックス,http://we2016.kouryakuki.net/teams/detail/72/,http://we2016.kouryakuki.net/img/countries/18.gif,国旗18,オランダ,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/1902/point/?tmp=1477482984.7771&tmp=1477482986934; http://we2016.kouryakuki.net/ml/comment/1902/0/?tmp=1477482986936; http://we2016.kouryakuki.net/ml/comment/1902/1/?tmp=1477482986938,80; 50; 52; 54,myClub評価,http://we2016.kouryakuki.net/ml/player/1902/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/1902/1/,54,-,詳細,http://we2016.kouryakuki.net/players/detail/1902/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,アラン,http://we2016.kouryakuki.net/players/detail/2390/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/6.png,DMF,80,(+1),ナポリ,http://we2016.kouryakuki.net/teams/detail/52/,http://we2016.kouryakuki.net/img/countries/57.gif,国旗57,ブラジル,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2390/point/?tmp=1477482984.7784&tmp=1477482986941; http://we2016.kouryakuki.net/ml/comment/2390/0/?tmp=1477482986944; http://we2016.kouryakuki.net/ml/comment/2390/1/?tmp=1477482986946,80; 50; 64; 64,myClub評価,http://we2016.kouryakuki.net/ml/player/2390/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2390/1/,64,ボックストゥボックス,詳細,http://we2016.kouryakuki.net/players/detail/2390/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,ルーカス リマ,http://we2016.kouryakuki.net/players/detail/2506/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,80,(+1),サントス,http://we2016.kouryakuki.net/teams/detail/160/,http://we2016.kouryakuki.net/img/countries/57.gif,国旗57,ブラジル,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2506/point/?tmp=1477482984.7797&tmp=1477482986948; http://we2016.kouryakuki.net/ml/comment/2506/0/?tmp=1477482986951; http://we2016.kouryakuki.net/ml/comment/2506/1/?tmp=1477482986953,80; 50; 59; 60,myClub評価,http://we2016.kouryakuki.net/ml/player/2506/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2506/1/,60,チャンスメイカー,詳細,http://we2016.kouryakuki.net/players/detail/2506/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,ロシツキー,http://we2016.kouryakuki.net/players/detail/2507/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,80,(+1),ノースロンドン,http://we2016.kouryakuki.net/teams/detail/7/,http://we2016.kouryakuki.net/img/countries/6.gif,国旗6,チェコ,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2507/point/?tmp=1477482984.781&tmp=1477482986956; http://we2016.kouryakuki.net/ml/comment/2507/0/?tmp=1477482986958; http://we2016.kouryakuki.net/ml/comment/2507/1/?tmp=1477482986961,80; 50; 62; 62,myClub評価,http://we2016.kouryakuki.net/ml/player/2507/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2507/1/,62,ナンバー10,詳細,http://we2016.kouryakuki.net/players/detail/2507/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,ヘスス ガメス,http://we2016.kouryakuki.net/players/detail/2532/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/13.png,RSB,80,(+1),アトレティコ マドリー,http://we2016.kouryakuki.net/teams/detail/80/,http://we2016.kouryakuki.net/img/countries/29.gif,国旗29,スペイン,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2532/point/?tmp=1477482984.7823&tmp=1477482986963; http://we2016.kouryakuki.net/ml/comment/2532/0/?tmp=1477482986966; http://we2016.kouryakuki.net/ml/comment/2532/1/?tmp=1477482986968,80; 50; 56; 56,myClub評価,http://we2016.kouryakuki.net/ml/player/2532/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2532/1/,56,-,詳細,http://we2016.kouryakuki.net/players/detail/2532/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,エリゼウ,http://we2016.kouryakuki.net/players/detail/2913/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/5.png,LMF,80,(+1),SLベンフィカ,http://we2016.kouryakuki.net/teams/detail/101/,http://we2016.kouryakuki.net/img/countries/22.gif,国旗22,ポルトガル代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2913/point/?tmp=1477482984.7852&tmp=1477482986970; http://we2016.kouryakuki.net/ml/comment/2913/0/?tmp=1477482986973; http://we2016.kouryakuki.net/ml/comment/2913/1/?tmp=1477482986975,80; 50; 59; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/2913/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2913/1/,58,攻撃的サイドバック,詳細,http://we2016.kouryakuki.net/players/detail/2913/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,ハファエウ,http://we2016.kouryakuki.net/players/detail/2919/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/13.png,RSB,80,(+1),リヨン,http://we2016.kouryakuki.net/teams/detail/39/,http://we2016.kouryakuki.net/img/countries/57.gif,国旗57,ブラジル,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2919/point/?tmp=1477482984.7866&tmp=1477482986977; http://we2016.kouryakuki.net/ml/comment/2919/0/?tmp=1477482986980; http://we2016.kouryakuki.net/ml/comment/2919/1/?tmp=1477482986982,80; 50; 59; 60,myClub評価,http://we2016.kouryakuki.net/ml/player/2919/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2919/1/,60,攻撃的サイドバック,詳細,http://we2016.kouryakuki.net/players/detail/2919/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:33,スコット ダン,http://we2016.kouryakuki.net/players/detail/2934/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,80,(+1),サウスノーウッド,http://we2016.kouryakuki.net/teams/detail/244/,http://we2016.kouryakuki.net/img/countries/8.gif,国旗8,イングランド,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2934/point/?tmp=1477482984.7878&tmp=1477482986984; http://we2016.kouryakuki.net/ml/comment/2934/0/?tmp=1477482986987; http://we2016.kouryakuki.net/ml/comment/2934/1/?tmp=1477482986989,80; 50; 54; 56,myClub評価,http://we2016.kouryakuki.net/ml/player/2934/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2934/1/,56,-,詳細,http://we2016.kouryakuki.net/players/detail/2934/?tmp=1477482986994
http://we2016.kouryakuki.net/players/index/page:34,ファン ベルナト,http://we2016.kouryakuki.net/players/detail/3165/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/10.png,LSB,80,(+1),バイエルン ミュンヘン,http://we2016.kouryakuki.net/teams/detail/189/,http://we2016.kouryakuki.net/img/countries/29.gif,国旗29,スペイン代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3165/point/?tmp=1477483001.2238&tmp=1477483003329; http://we2016.kouryakuki.net/ml/comment/3165/0/?tmp=1477483003331; http://we2016.kouryakuki.net/ml/comment/3165/1/?tmp=1477483003334,80; 50; 62; 63,myClub評価,http://we2016.kouryakuki.net/ml/player/3165/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3165/1/,63,攻撃的サイドバック,詳細,http://we2016.kouryakuki.net/players/detail/3165/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,レキク,http://we2016.kouryakuki.net/players/detail/3571/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,80,(+2),マルセイユ,http://we2016.kouryakuki.net/teams/detail/37/,http://we2016.kouryakuki.net/img/countries/18.gif,国旗18,オランダ,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3571/point/?tmp=1477483001.2253&tmp=1477483003336; http://we2016.kouryakuki.net/ml/comment/3571/0/?tmp=1477483003338; http://we2016.kouryakuki.net/ml/comment/3571/1/?tmp=1477483003340,80; 50; 59; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/3571/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3571/1/,58,-,詳細,http://we2016.kouryakuki.net/players/detail/3571/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,イグナシェヴィッチ,http://we2016.kouryakuki.net/players/detail/3917/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,80,(+2),,,http://we2016.kouryakuki.net/img/countries/24.gif,国旗24,ロシア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3917/point/?tmp=1477483001.2264&tmp=1477483003343; http://we2016.kouryakuki.net/ml/comment/3917/0/?tmp=1477483003345; http://we2016.kouryakuki.net/ml/comment/3917/1/?tmp=1477483003348,80; 50; 59; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/3917/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3917/1/,58,ハードプレス,詳細,http://we2016.kouryakuki.net/players/detail/3917/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,クローン デリ,http://we2016.kouryakuki.net/players/detail/3928/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/7.png,CMF,80,(+2),セビージャ,http://we2016.kouryakuki.net/teams/detail/84/,http://we2016.kouryakuki.net/img/countries/7.gif,国旗7,デンマーク代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3928/point/?tmp=1477483001.2274&tmp=1477483003350; http://we2016.kouryakuki.net/ml/comment/3928/0/?tmp=1477483003351; http://we2016.kouryakuki.net/ml/comment/3928/1/?tmp=1477483003353,80; 50; 60; 59,myClub評価,http://we2016.kouryakuki.net/ml/player/3928/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3928/1/,59,ボックストゥボックス,詳細,http://we2016.kouryakuki.net/players/detail/3928/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,パスクアル,http://we2016.kouryakuki.net/players/detail/3939/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/10.png,LSB,80,(+2),フィオレンティーナ,http://we2016.kouryakuki.net/teams/detail/55/,http://we2016.kouryakuki.net/img/countries/16.gif,国旗16,イタリア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3939/point/?tmp=1477483001.2285&tmp=1477483003354; http://we2016.kouryakuki.net/ml/comment/3939/0/?tmp=1477483003355; http://we2016.kouryakuki.net/ml/comment/3939/1/?tmp=1477483003356,80; 50; 60; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/3939/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3939/1/,58,攻撃的サイドバック,詳細,http://we2016.kouryakuki.net/players/detail/3939/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,シグソウルソン,http://we2016.kouryakuki.net/players/detail/4420/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,80,(+2),FC ナント,http://we2016.kouryakuki.net/teams/detail/251/,http://we2016.kouryakuki.net/img/countries/87.gif,国旗87,アイスランド代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/4420/point/?tmp=1477483001.2296&tmp=1477483003356; http://we2016.kouryakuki.net/ml/comment/4420/0/?tmp=1477483003357; http://we2016.kouryakuki.net/ml/comment/4420/1/?tmp=1477483003358,80; 50; 62; 62,myClub評価,http://we2016.kouryakuki.net/ml/player/4420/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/4420/1/,62,-,詳細,http://we2016.kouryakuki.net/players/detail/4420/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,タタルシャヌ,http://we2016.kouryakuki.net/players/detail/4717/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/14.png,GK,80,(+2),フィオレンティーナ,http://we2016.kouryakuki.net/teams/detail/55/,http://we2016.kouryakuki.net/img/countries/23.gif,国旗23,ルーマニア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/4717/point/?tmp=1477483001.2308&tmp=1477483003358; http://we2016.kouryakuki.net/ml/comment/4717/0/?tmp=1477483003359; http://we2016.kouryakuki.net/ml/comment/4717/1/?tmp=1477483003359,80; 50; 60; 57,myClub評価,http://we2016.kouryakuki.net/ml/player/4717/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/4717/1/,57,守備的GK,詳細,http://we2016.kouryakuki.net/players/detail/4717/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,アブバカル,http://we2016.kouryakuki.net/players/detail/8199/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,80,(+6),FCポルト,http://we2016.kouryakuki.net/teams/detail/99/,http://we2016.kouryakuki.net/img/countries/37.gif,国旗37,カメルーン代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/8199/point/?tmp=1477483001.232&tmp=1477483003360; http://we2016.kouryakuki.net/ml/comment/8199/0/?tmp=1477483003361; http://we2016.kouryakuki.net/ml/comment/8199/1/?tmp=1477483003362,80; 50; 65; 67,myClub評価,http://we2016.kouryakuki.net/ml/player/8199/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/8199/1/,67,ボックスストライカー,詳細,http://we2016.kouryakuki.net/players/detail/8199/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,ベントゥーラ ロハス,http://we2016.kouryakuki.net/players/detail/8546/,【2.0変更】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,80,,,,http://we2016.kouryakuki.net/img/countries/55.gif,国旗55,アルゼンチン,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/8546/point/?tmp=1477483001.2331&tmp=1477483003362; http://we2016.kouryakuki.net/ml/comment/8546/0/?tmp=1477483003363; http://we2016.kouryakuki.net/ml/comment/8546/1/?tmp=1477483003363,80; 50; 61; 61,myClub評価,http://we2016.kouryakuki.net/ml/player/8546/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/8546/1/,61,2列目からの飛び出し,詳細,http://we2016.kouryakuki.net/players/detail/8546/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,クルーゼ,http://we2016.kouryakuki.net/players/detail/12962/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/2.png,ST,80,(+2),ヴォルフスブルク,http://we2016.kouryakuki.net/teams/detail/567/,http://we2016.kouryakuki.net/img/countries/11.gif,国旗11,ドイツ代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/12962/point/?tmp=1477483001.2343&tmp=1477483003364; http://we2016.kouryakuki.net/ml/comment/12962/0/?tmp=1477483003365; http://we2016.kouryakuki.net/ml/comment/12962/1/?tmp=1477483003365,80; 50; 65; 65,myClub評価,http://we2016.kouryakuki.net/ml/player/12962/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/12962/1/,65,ナンバー10,詳細,http://we2016.kouryakuki.net/players/detail/12962/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,ダミエル ウフリーシュ,http://we2016.kouryakuki.net/players/detail/12976/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,80,(+1),,,http://we2016.kouryakuki.net/img/countries/6.gif,国旗6,チェコ,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/12976/point/?tmp=1477483001.2354&tmp=1477483003366; http://we2016.kouryakuki.net/ml/comment/12976/0/?tmp=1477483003366; http://we2016.kouryakuki.net/ml/comment/12976/1/?tmp=1477483003367,80; 50; 57; 57,myClub評価,http://we2016.kouryakuki.net/ml/player/12976/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/12976/1/,57,ナンバー10,詳細,http://we2016.kouryakuki.net/players/detail/12976/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,ロリー ド モルガン,http://we2016.kouryakuki.net/players/detail/13157/,,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,80,,,,http://we2016.kouryakuki.net/img/countries/44.gif,国旗44,ナイジェリア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/13157/point/?tmp=1477483001.2365&tmp=1477483003368; http://we2016.kouryakuki.net/ml/comment/13157/0/?tmp=1477483003368; http://we2016.kouryakuki.net/ml/comment/13157/1/?tmp=1477483003369,80; 50; 58; 59,myClub評価,http://we2016.kouryakuki.net/ml/player/13157/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/13157/1/,59,ウイングストライカー,詳細,http://we2016.kouryakuki.net/players/detail/13157/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,エメニケ,http://we2016.kouryakuki.net/players/detail/16385/,【3.0追加】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,80,,イーストロンドン,http://we2016.kouryakuki.net/teams/detail/13/,http://we2016.kouryakuki.net/img/countries/44.gif,国旗44,ナイジェリア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/16385/point/?tmp=1477483001.2377&tmp=1477483003370; http://we2016.kouryakuki.net/ml/comment/16385/0/?tmp=1477483003370; http://we2016.kouryakuki.net/ml/comment/16385/1/?tmp=1477483003371,80; 50; 58; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/16385/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/16385/1/,58,ウイングストライカー,詳細,http://we2016.kouryakuki.net/players/detail/16385/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,サメドフ,http://we2016.kouryakuki.net/players/detail/2134/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/9.png,RMF,79,,,,http://we2016.kouryakuki.net/img/countries/24.gif,国旗24,ロシア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2134/point/?tmp=1477483001.2388&tmp=1477483003372; http://we2016.kouryakuki.net/ml/comment/2134/0/?tmp=1477483003372; http://we2016.kouryakuki.net/ml/comment/2134/1/?tmp=1477483003373,79; 50; 56; 57,myClub評価,http://we2016.kouryakuki.net/ml/player/2134/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2134/1/,57,-,詳細,http://we2016.kouryakuki.net/players/detail/2134/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,マティアス デルガド,http://we2016.kouryakuki.net/players/detail/2140/,,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,79,,FCバーゼル1893,http://we2016.kouryakuki.net/teams/detail/538/,http://we2016.kouryakuki.net/img/countries/55.gif,国旗55,アルゼンチン,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2140/point/?tmp=1477483001.2399&tmp=1477483003374; http://we2016.kouryakuki.net/ml/comment/2140/0/?tmp=1477483003375; http://we2016.kouryakuki.net/ml/comment/2140/1/?tmp=1477483003376,79; 50; 63; 62,myClub評価,http://we2016.kouryakuki.net/ml/player/2140/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2140/1/,62,チャンスメイカー,詳細,http://we2016.kouryakuki.net/players/detail/2140/?tmp=1477483003388
http://we2016.kouryakuki.net/players/index/page:34,チャーリー オースティン,http://we2016.kouryakuki.net/players/detail/2146/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,79,,ハンプシャー レッド,http://we2016.kouryakuki.net/teams/detail/247/,http://we2016.kouryakuki.net/img/countries/8.gif,国旗8,イングランド,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/2146/point/?tmp=1477483001.241&tmp=1477483003376; http://we2016.kouryakuki.net/ml/comment/2146/0/?tmp=1477483003377; http://we2016.kouryakuki.net/ml/comment/2146/1/?tmp=1477483003377,79; 50; 68; 69,myClub評価,http://we2016.kouryakuki.net/ml/player/2146/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/2146/1/,69,ボックスストライカー,詳細,http://we2016.kouryakuki.net/players/detail/2146/?tmp=1477483003388
